spouts,max_spout,topology_level,netty_min_wait,message_size,bolts,latency
3.00,10.00,4.00,100.00,10.00,1.00,10.55
3.00,10.00,4.00,100.00,10.00,2.00,10.07
3.00,10.00,4.00,100.00,10.00,3.00,9.51
3.00,10.00,4.00,100.00,10.00,6.00,9.13
3.00,10.00,4.00,100.00,100.00,1.00,10.17
3.00,10.00,4.00,100.00,100.00,2.00,10.23
3.00,10.00,4.00,100.00,100.00,3.00,9.81
3.00,10.00,4.00,100.00,100.00,6.00,9.71
3.00,10.00,4.00,100.00,1000.00,1.00,11.11
3.00,10.00,4.00,100.00,1000.00,2.00,11.19
3.00,10.00,4.00,100.00,1000.00,3.00,10.06
3.00,10.00,4.00,100.00,1000.00,6.00,9.93
3.00,10.00,4.00,100.00,10000.00,1.00,18.58
3.00,10.00,4.00,100.00,10000.00,2.00,17.05
3.00,10.00,4.00,100.00,10000.00,3.00,13.30
3.00,10.00,4.00,100.00,10000.00,6.00,14.44
3.00,10.00,4.00,100.00,100000.00,1.00,118.91
3.00,10.00,4.00,100.00,100000.00,2.00,84.11
3.00,10.00,4.00,100.00,100000.00,3.00,61.64
3.00,10.00,4.00,100.00,100000.00,6.00,63.54
3.00,10.00,4.00,100.00,1000000.00,1.00,1086.00
3.00,10.00,4.00,100.00,1000000.00,2.00,818.48
3.00,10.00,4.00,100.00,1000000.00,3.00,557.98
3.00,10.00,4.00,100.00,1000000.00,6.00,571.33
3.00,10.00,4.00,1000.00,10.00,1.00,10.53
3.00,10.00,4.00,1000.00,10.00,2.00,10.38
3.00,10.00,4.00,1000.00,10.00,3.00,9.01
3.00,10.00,4.00,1000.00,10.00,6.00,9.85
3.00,10.00,4.00,1000.00,100.00,1.00,11.14
3.00,10.00,4.00,1000.00,100.00,2.00,11.38
3.00,10.00,4.00,1000.00,100.00,3.00,9.71
3.00,10.00,4.00,1000.00,100.00,6.00,9.54
3.00,10.00,4.00,1000.00,1000.00,1.00,11.70
3.00,10.00,4.00,1000.00,1000.00,2.00,12.09
3.00,10.00,4.00,1000.00,1000.00,3.00,10.24
3.00,10.00,4.00,1000.00,1000.00,6.00,10.29
3.00,10.00,4.00,1000.00,10000.00,1.00,19.20
3.00,10.00,4.00,1000.00,10000.00,2.00,15.12
3.00,10.00,4.00,1000.00,10000.00,3.00,14.28
3.00,10.00,4.00,1000.00,10000.00,6.00,13.35
3.00,10.00,4.00,1000.00,100000.00,1.00,111.38
3.00,10.00,4.00,1000.00,100000.00,2.00,81.68
3.00,10.00,4.00,1000.00,100000.00,3.00,62.42
3.00,10.00,4.00,1000.00,100000.00,6.00,60.29
3.00,10.00,4.00,1000.00,1000000.00,1.00,1083.40
3.00,10.00,4.00,1000.00,1000000.00,2.00,793.05
3.00,10.00,4.00,1000.00,1000000.00,3.00,578.27
3.00,10.00,4.00,1000.00,1000000.00,6.00,549.69
3.00,10.00,5.00,10.00,10.00,1.00,14.27
3.00,10.00,5.00,10.00,10.00,2.00,12.08
3.00,10.00,5.00,10.00,10.00,3.00,11.05
3.00,10.00,5.00,10.00,10.00,6.00,11.62
3.00,10.00,5.00,10.00,100.00,1.00,14.33
3.00,10.00,5.00,10.00,100.00,2.00,11.63
3.00,10.00,5.00,10.00,100.00,3.00,11.72
3.00,10.00,5.00,10.00,100.00,6.00,11.60
3.00,10.00,5.00,10.00,1000.00,1.00,16.54
3.00,10.00,5.00,10.00,1000.00,2.00,12.65
3.00,10.00,5.00,10.00,1000.00,3.00,11.82
3.00,10.00,5.00,10.00,1000.00,6.00,12.32
3.00,10.00,5.00,10.00,10000.00,1.00,25.35
3.00,10.00,5.00,10.00,10000.00,2.00,18.81
3.00,10.00,5.00,10.00,10000.00,3.00,16.89
3.00,10.00,5.00,10.00,10000.00,6.00,18.59
3.00,10.00,5.00,10.00,100000.00,1.00,142.65
3.00,10.00,5.00,10.00,100000.00,2.00,93.88
3.00,10.00,5.00,10.00,100000.00,3.00,79.04
3.00,10.00,5.00,10.00,100000.00,6.00,79.70
3.00,10.00,5.00,10.00,1000000.00,1.00,1413.70
3.00,10.00,5.00,10.00,1000000.00,2.00,910.16
3.00,10.00,5.00,10.00,1000000.00,3.00,783.59
3.00,10.00,5.00,10.00,1000000.00,6.00,753.24
3.00,10.00,5.00,100.00,10.00,1.00,14.76
3.00,10.00,5.00,100.00,10.00,2.00,12.37
3.00,10.00,5.00,100.00,10.00,3.00,11.11
3.00,10.00,5.00,100.00,10.00,6.00,11.50
3.00,10.00,5.00,100.00,100.00,1.00,14.80
3.00,10.00,5.00,100.00,100.00,2.00,12.52
3.00,10.00,5.00,100.00,100.00,3.00,10.97
3.00,10.00,5.00,100.00,100.00,6.00,11.47
3.00,10.00,5.00,100.00,1000.00,1.00,16.77
3.00,10.00,5.00,100.00,1000.00,2.00,13.17
3.00,10.00,5.00,100.00,1000.00,3.00,12.00
3.00,10.00,5.00,100.00,1000.00,6.00,11.96
3.00,10.00,5.00,100.00,10000.00,1.00,25.95
3.00,10.00,5.00,100.00,10000.00,2.00,18.38
3.00,10.00,5.00,100.00,10000.00,3.00,16.64
3.00,10.00,5.00,100.00,10000.00,6.00,16.45
3.00,10.00,5.00,100.00,100000.00,1.00,144.33
3.00,10.00,5.00,100.00,100000.00,2.00,95.35
3.00,10.00,5.00,100.00,100000.00,3.00,79.36
3.00,10.00,5.00,100.00,100000.00,6.00,79.58
3.00,10.00,5.00,100.00,1000000.00,1.00,1473.60
3.00,10.00,5.00,100.00,1000000.00,2.00,932.06
3.00,10.00,5.00,100.00,1000000.00,3.00,715.64
3.00,10.00,5.00,100.00,1000000.00,6.00,780.56
3.00,10.00,5.00,1000.00,10.00,1.00,14.64
3.00,10.00,5.00,1000.00,10.00,2.00,11.66
3.00,10.00,5.00,1000.00,10.00,3.00,11.67
3.00,10.00,5.00,1000.00,10.00,6.00,11.86
3.00,10.00,5.00,1000.00,100.00,1.00,15.00
3.00,10.00,5.00,1000.00,100.00,2.00,11.99
3.00,10.00,5.00,1000.00,100.00,3.00,11.57
3.00,10.00,5.00,1000.00,100.00,6.00,12.89
3.00,10.00,5.00,1000.00,1000.00,1.00,15.96
3.00,10.00,5.00,1000.00,1000.00,2.00,13.38
3.00,10.00,5.00,1000.00,1000.00,3.00,11.67
3.00,10.00,5.00,1000.00,1000.00,6.00,12.41
3.00,10.00,5.00,1000.00,10000.00,1.00,24.79
3.00,10.00,5.00,1000.00,10000.00,2.00,17.74
3.00,10.00,5.00,1000.00,10000.00,3.00,17.52
3.00,10.00,5.00,1000.00,10000.00,6.00,17.58
3.00,10.00,5.00,1000.00,100000.00,1.00,144.75
3.00,10.00,5.00,1000.00,100000.00,2.00,101.51
3.00,10.00,5.00,1000.00,100000.00,3.00,81.91
3.00,10.00,5.00,1000.00,100000.00,6.00,81.63
3.00,10.00,5.00,1000.00,1000000.00,1.00,1404.80
3.00,10.00,5.00,1000.00,1000000.00,2.00,936.32
3.00,10.00,5.00,1000.00,1000000.00,3.00,729.63
3.00,10.00,5.00,1000.00,1000000.00,6.00,791.70
3.00,100.00,2.00,10.00,10.00,1.00,63.67
3.00,100.00,2.00,10.00,10.00,2.00,57.74
3.00,100.00,2.00,10.00,10.00,3.00,40.83
3.00,100.00,2.00,10.00,10.00,6.00,37.87
3.00,100.00,2.00,10.00,100.00,1.00,65.52
3.00,100.00,2.00,10.00,100.00,2.00,56.24
3.00,100.00,2.00,10.00,100.00,3.00,35.47
3.00,100.00,2.00,10.00,100.00,6.00,44.95
3.00,100.00,2.00,10.00,1000.00,1.00,70.71
3.00,100.00,2.00,10.00,1000.00,2.00,61.86
3.00,100.00,2.00,10.00,1000.00,3.00,45.99
3.00,100.00,2.00,10.00,1000.00,6.00,39.43
3.00,100.00,2.00,10.00,10000.00,1.00,116.88
3.00,100.00,2.00,10.00,10000.00,2.00,82.55
3.00,100.00,2.00,10.00,10000.00,3.00,48.63
3.00,100.00,2.00,10.00,10000.00,6.00,49.73
3.00,100.00,2.00,10.00,100000.00,1.00,501.57
3.00,100.00,2.00,10.00,100000.00,2.00,621.72
3.00,100.00,2.00,10.00,100000.00,3.00,424.11
3.00,100.00,2.00,10.00,100000.00,6.00,203.88
3.00,100.00,2.00,10.00,1000000.00,1.00,4694.60
3.00,100.00,2.00,10.00,1000000.00,2.00,2713.70
3.00,100.00,2.00,10.00,1000000.00,3.00,1902.30
3.00,100.00,2.00,10.00,1000000.00,6.00,1900.90
3.00,100.00,2.00,100.00,10.00,1.00,66.97
3.00,100.00,2.00,100.00,10.00,2.00,54.52
3.00,100.00,2.00,100.00,10.00,3.00,46.38
3.00,100.00,2.00,100.00,10.00,6.00,43.29
3.00,100.00,2.00,100.00,100.00,1.00,64.10
3.00,100.00,2.00,100.00,100.00,2.00,55.30
3.00,100.00,2.00,100.00,100.00,3.00,45.52
3.00,100.00,2.00,100.00,100.00,6.00,45.54
3.00,100.00,2.00,100.00,1000.00,1.00,69.42
3.00,100.00,2.00,100.00,1000.00,2.00,60.49
3.00,100.00,2.00,100.00,1000.00,3.00,40.51
3.00,100.00,2.00,100.00,1000.00,6.00,47.16
3.00,100.00,2.00,100.00,10000.00,1.00,121.34
3.00,100.00,2.00,100.00,10000.00,2.00,89.06
3.00,100.00,2.00,100.00,10000.00,3.00,66.61
3.00,100.00,2.00,100.00,10000.00,6.00,51.45
3.00,100.00,2.00,100.00,100000.00,1.00,516.47
3.00,100.00,2.00,100.00,100000.00,2.00,305.45
3.00,100.00,2.00,100.00,100000.00,3.00,208.08
3.00,100.00,2.00,100.00,100000.00,6.00,204.67
3.00,100.00,2.00,100.00,1000000.00,1.00,4854.50
3.00,100.00,2.00,100.00,1000000.00,2.00,2973.80
3.00,100.00,2.00,100.00,1000000.00,3.00,1923.80
3.00,100.00,2.00,100.00,1000000.00,6.00,1900.60
3.00,100.00,2.00,1000.00,10.00,1.00,62.04
3.00,100.00,2.00,1000.00,10.00,2.00,56.10
3.00,100.00,2.00,1000.00,10.00,3.00,42.47
3.00,100.00,2.00,1000.00,10.00,6.00,41.49
3.00,100.00,2.00,1000.00,100.00,1.00,65.39
3.00,100.00,2.00,1000.00,100.00,2.00,55.93
3.00,100.00,2.00,1000.00,100.00,3.00,43.17
3.00,100.00,2.00,1000.00,100.00,6.00,44.88
3.00,100.00,2.00,1000.00,1000.00,1.00,69.51
3.00,100.00,2.00,1000.00,1000.00,2.00,58.18
3.00,100.00,2.00,1000.00,1000.00,3.00,34.41
3.00,100.00,2.00,1000.00,1000.00,6.00,45.24
3.00,100.00,2.00,1000.00,10000.00,1.00,119.10
3.00,100.00,2.00,1000.00,10000.00,2.00,81.20
3.00,100.00,2.00,1000.00,10000.00,3.00,61.88
3.00,100.00,2.00,1000.00,10000.00,6.00,51.34
3.00,100.00,2.00,1000.00,100000.00,1.00,515.19
3.00,100.00,2.00,1000.00,100000.00,2.00,313.31
3.00,100.00,2.00,1000.00,100000.00,3.00,212.70
3.00,100.00,2.00,1000.00,100000.00,6.00,206.16
3.00,100.00,2.00,1000.00,1000000.00,1.00,4313.30
3.00,100.00,2.00,1000.00,1000000.00,2.00,2908.30
3.00,100.00,2.00,1000.00,1000000.00,3.00,1939.60
3.00,100.00,2.00,1000.00,1000000.00,6.00,1916.90
3.00,100.00,3.00,10.00,10.00,1.00,79.99
3.00,100.00,3.00,10.00,10.00,2.00,74.58
3.00,100.00,3.00,10.00,10.00,3.00,66.47
3.00,100.00,3.00,10.00,10.00,6.00,61.61
3.00,100.00,3.00,10.00,100.00,1.00,83.35
3.00,100.00,3.00,10.00,100.00,2.00,77.24
3.00,100.00,3.00,10.00,100.00,3.00,70.78
3.00,100.00,3.00,10.00,100.00,6.00,64.13
3.00,100.00,3.00,10.00,1000.00,1.00,96.58
3.00,100.00,3.00,10.00,1000.00,2.00,79.96
3.00,100.00,3.00,10.00,1000.00,3.00,71.84
3.00,100.00,3.00,10.00,1000.00,6.00,70.58
3.00,100.00,3.00,10.00,10000.00,1.00,155.18
3.00,100.00,3.00,10.00,10000.00,2.00,113.36
3.00,100.00,3.00,10.00,10000.00,3.00,85.87
3.00,100.00,3.00,10.00,10000.00,6.00,83.87
3.00,100.00,3.00,10.00,100000.00,1.00,869.77
3.00,100.00,3.00,10.00,100000.00,2.00,601.94
3.00,100.00,3.00,10.00,100000.00,3.00,398.42
3.00,100.00,3.00,10.00,100000.00,6.00,413.98
3.00,100.00,3.00,10.00,1000000.00,1.00,8361.00
3.00,100.00,3.00,10.00,1000000.00,2.00,5851.00
3.00,100.00,3.00,10.00,1000000.00,3.00,3752.80
3.00,100.00,3.00,10.00,1000000.00,6.00,3711.50
3.00,100.00,3.00,100.00,10.00,1.00,83.12
3.00,100.00,3.00,100.00,10.00,2.00,74.36
3.00,100.00,3.00,100.00,10.00,3.00,67.90
3.00,100.00,3.00,100.00,10.00,6.00,64.80
3.00,100.00,3.00,100.00,100.00,1.00,81.73
3.00,100.00,3.00,100.00,100.00,2.00,77.42
3.00,100.00,3.00,100.00,100.00,3.00,71.61
3.00,100.00,3.00,100.00,100.00,6.00,68.31
3.00,100.00,3.00,100.00,1000.00,1.00,102.36
3.00,100.00,3.00,100.00,1000.00,2.00,88.58
3.00,100.00,3.00,100.00,1000.00,3.00,71.62
3.00,100.00,3.00,100.00,1000.00,6.00,70.21
3.00,100.00,3.00,100.00,10000.00,1.00,166.67
3.00,100.00,3.00,100.00,10000.00,2.00,147.48
3.00,100.00,3.00,100.00,10000.00,3.00,93.78
3.00,100.00,3.00,100.00,10000.00,6.00,101.36
3.00,100.00,3.00,100.00,100000.00,1.00,900.77
3.00,100.00,3.00,100.00,100000.00,2.00,627.14
3.00,100.00,3.00,100.00,100000.00,3.00,421.51
3.00,100.00,3.00,100.00,100000.00,6.00,428.30
3.00,100.00,3.00,100.00,1000000.00,1.00,8491.60
3.00,100.00,3.00,100.00,1000000.00,2.00,5938.40
3.00,100.00,3.00,100.00,1000000.00,3.00,3699.90
3.00,100.00,3.00,100.00,1000000.00,6.00,3845.50
3.00,100.00,3.00,1000.00,10.00,1.00,86.32
3.00,100.00,3.00,1000.00,10.00,2.00,81.66
3.00,100.00,3.00,1000.00,10.00,3.00,70.57
3.00,100.00,3.00,1000.00,10.00,6.00,67.00
3.00,100.00,3.00,1000.00,100.00,1.00,85.10
3.00,100.00,3.00,1000.00,100.00,2.00,84.86
3.00,100.00,3.00,1000.00,100.00,3.00,70.35
3.00,100.00,3.00,1000.00,100.00,6.00,65.51
3.00,100.00,3.00,1000.00,1000.00,1.00,99.88
3.00,100.00,3.00,1000.00,1000.00,2.00,101.16
3.00,100.00,3.00,1000.00,1000.00,3.00,78.39
3.00,100.00,3.00,1000.00,1000.00,6.00,73.40
3.00,100.00,3.00,1000.00,10000.00,1.00,162.89
3.00,100.00,3.00,1000.00,10000.00,2.00,124.77
3.00,100.00,3.00,1000.00,10000.00,3.00,89.57
3.00,100.00,3.00,1000.00,10000.00,6.00,87.85
3.00,100.00,3.00,1000.00,100000.00,1.00,873.28
3.00,100.00,3.00,1000.00,100000.00,2.00,611.30
3.00,100.00,3.00,1000.00,100000.00,3.00,417.85
3.00,100.00,3.00,1000.00,100000.00,6.00,410.97
3.00,100.00,3.00,1000.00,1000000.00,1.00,8354.50
3.00,100.00,3.00,1000.00,1000000.00,2.00,5695.10
3.00,100.00,3.00,1000.00,1000000.00,3.00,3700.40
3.00,100.00,3.00,1000.00,1000000.00,6.00,3837.20
3.00,100.00,4.00,10.00,10.00,1.00,85.54
3.00,100.00,4.00,10.00,10.00,2.00,81.88
3.00,100.00,4.00,10.00,10.00,3.00,80.78
3.00,100.00,4.00,10.00,10.00,6.00,79.66
3.00,100.00,4.00,10.00,100.00,1.00,92.71
3.00,100.00,4.00,10.00,100.00,2.00,82.01
3.00,100.00,4.00,10.00,100.00,3.00,79.56
3.00,100.00,4.00,10.00,100.00,6.00,79.54
3.00,100.00,4.00,10.00,1000.00,1.00,104.15
3.00,100.00,4.00,10.00,1000.00,2.00,91.87
3.00,100.00,4.00,10.00,1000.00,3.00,81.85
3.00,100.00,4.00,10.00,1000.00,6.00,85.77
3.00,100.00,4.00,10.00,10000.00,1.00,167.10
3.00,100.00,4.00,10.00,10000.00,2.00,149.22
3.00,100.00,4.00,10.00,10000.00,3.00,113.91
3.00,100.00,4.00,10.00,10000.00,6.00,111.40
3.00,100.00,4.00,10.00,100000.00,1.00,1117.90
3.00,100.00,4.00,10.00,100000.00,2.00,808.96
3.00,100.00,4.00,10.00,100000.00,3.00,601.61
3.00,100.00,4.00,10.00,100000.00,6.00,617.50
3.00,100.00,4.00,10.00,1000000.00,1.00,10395.00
3.00,100.00,4.00,10.00,1000000.00,2.00,7657.70
3.00,100.00,4.00,10.00,1000000.00,3.00,5637.20
3.00,100.00,4.00,10.00,1000000.00,6.00,5560.60
3.00,100.00,4.00,100.00,10.00,1.00,90.76
3.00,100.00,4.00,100.00,10.00,2.00,81.51
3.00,100.00,4.00,100.00,10.00,3.00,75.67
3.00,100.00,4.00,100.00,10.00,6.00,80.21
3.00,100.00,4.00,100.00,100.00,1.00,91.71
3.00,100.00,4.00,100.00,100.00,2.00,80.28
3.00,100.00,4.00,100.00,100.00,3.00,76.57
3.00,100.00,4.00,100.00,100.00,6.00,82.92
3.00,100.00,4.00,100.00,1000.00,1.00,99.33
3.00,100.00,4.00,100.00,1000.00,2.00,92.80
3.00,100.00,4.00,100.00,1000.00,3.00,84.55
3.00,100.00,4.00,100.00,1000.00,6.00,88.56
3.00,100.00,4.00,100.00,10000.00,1.00,169.39
3.00,100.00,4.00,100.00,10000.00,2.00,160.84
3.00,100.00,4.00,100.00,10000.00,3.00,118.09
3.00,100.00,4.00,100.00,10000.00,6.00,108.89
3.00,100.00,4.00,100.00,100000.00,1.00,1134.60
3.00,100.00,4.00,100.00,100000.00,2.00,798.82
3.00,100.00,4.00,100.00,100000.00,3.00,632.51
3.00,100.00,4.00,100.00,100000.00,6.00,599.99
3.00,100.00,4.00,100.00,1000000.00,1.00,10372.00
3.00,100.00,4.00,100.00,1000000.00,2.00,7489.80
3.00,100.00,4.00,100.00,1000000.00,3.00,5521.60
3.00,100.00,4.00,100.00,1000000.00,6.00,5506.60
3.00,100.00,4.00,1000.00,10.00,1.00,89.07
3.00,100.00,4.00,1000.00,10.00,2.00,91.12
3.00,100.00,4.00,1000.00,10.00,3.00,77.43
3.00,100.00,4.00,1000.00,10.00,6.00,82.61
3.00,100.00,4.00,1000.00,100.00,1.00,92.23
3.00,100.00,4.00,1000.00,100.00,2.00,87.64
3.00,100.00,4.00,1000.00,100.00,3.00,81.41
3.00,100.00,4.00,1000.00,100.00,6.00,81.46
3.00,100.00,4.00,1000.00,1000.00,1.00,103.45
3.00,100.00,4.00,1000.00,1000.00,2.00,89.41
3.00,100.00,4.00,1000.00,1000.00,3.00,80.81
3.00,100.00,4.00,1000.00,1000.00,6.00,91.30
3.00,100.00,4.00,1000.00,10000.00,1.00,167.73
3.00,100.00,4.00,1000.00,10000.00,2.00,143.45
3.00,100.00,4.00,1000.00,10000.00,3.00,119.97
3.00,100.00,4.00,1000.00,10000.00,6.00,110.79
3.00,100.00,4.00,1000.00,100000.00,1.00,1139.90
3.00,100.00,4.00,1000.00,100000.00,2.00,818.72
3.00,100.00,4.00,1000.00,100000.00,3.00,599.65
3.00,100.00,4.00,1000.00,100000.00,6.00,596.33
3.00,100.00,4.00,1000.00,1000000.00,1.00,10491.00
3.00,100.00,4.00,1000.00,1000000.00,2.00,7479.60
3.00,100.00,4.00,1000.00,1000000.00,3.00,5600.60
3.00,100.00,4.00,1000.00,1000000.00,6.00,5712.20
3.00,100.00,5.00,10.00,10.00,1.00,131.13
3.00,100.00,5.00,10.00,10.00,2.00,99.22
3.00,100.00,5.00,10.00,10.00,3.00,88.60
3.00,100.00,5.00,10.00,10.00,6.00,99.23
3.00,100.00,5.00,10.00,100.00,1.00,125.66
3.00,100.00,5.00,10.00,100.00,2.00,95.86
3.00,100.00,5.00,10.00,100.00,3.00,86.18
3.00,100.00,5.00,10.00,100.00,6.00,99.13
3.00,100.00,5.00,10.00,1000.00,1.00,153.73
3.00,100.00,5.00,10.00,1000.00,2.00,107.74
3.00,100.00,5.00,10.00,1000.00,3.00,92.60
3.00,100.00,5.00,10.00,1000.00,6.00,110.56
3.00,100.00,5.00,10.00,10000.00,1.00,238.37
3.00,100.00,5.00,10.00,10000.00,2.00,162.96
3.00,100.00,5.00,10.00,10000.00,3.00,133.34
3.00,100.00,5.00,10.00,10000.00,6.00,140.29
3.00,100.00,5.00,10.00,100000.00,1.00,1490.40
3.00,100.00,5.00,10.00,100000.00,2.00,939.43
3.00,100.00,5.00,10.00,100000.00,3.00,784.17
3.00,100.00,5.00,10.00,100000.00,6.00,781.49
3.00,100.00,5.00,10.00,1000000.00,1.00,14254.00
3.00,100.00,5.00,10.00,1000000.00,2.00,9200.80
3.00,100.00,5.00,10.00,1000000.00,3.00,7353.70
3.00,100.00,5.00,10.00,1000000.00,6.00,7479.80
3.00,100.00,5.00,100.00,10.00,1.00,137.63
3.00,100.00,5.00,100.00,10.00,2.00,96.46
3.00,100.00,5.00,100.00,10.00,3.00,86.35
3.00,100.00,5.00,100.00,10.00,6.00,98.42
3.00,100.00,5.00,100.00,100.00,1.00,132.06
3.00,100.00,5.00,100.00,100.00,2.00,95.76
3.00,100.00,5.00,100.00,100.00,3.00,91.82
3.00,100.00,5.00,100.00,100.00,6.00,100.18
3.00,100.00,5.00,100.00,1000.00,1.00,147.91
3.00,100.00,5.00,100.00,1000.00,2.00,108.76
3.00,100.00,5.00,100.00,1000.00,3.00,99.40
3.00,100.00,5.00,100.00,1000.00,6.00,106.25
3.00,100.00,5.00,100.00,10000.00,1.00,234.97
3.00,100.00,5.00,100.00,10000.00,2.00,175.76
3.00,100.00,5.00,100.00,10000.00,3.00,143.80
3.00,100.00,5.00,100.00,10000.00,6.00,143.89
3.00,100.00,5.00,100.00,100000.00,1.00,1492.60
3.00,100.00,5.00,100.00,100000.00,2.00,976.75
3.00,100.00,5.00,100.00,100000.00,3.00,819.86
3.00,100.00,5.00,100.00,100000.00,6.00,787.18
3.00,100.00,5.00,100.00,1000000.00,1.00,14215.00
3.00,100.00,5.00,100.00,1000000.00,2.00,9217.10
3.00,100.00,5.00,100.00,1000000.00,3.00,7229.10
3.00,100.00,5.00,100.00,1000000.00,6.00,7354.10
3.00,100.00,5.00,1000.00,10.00,1.00,133.39
3.00,100.00,5.00,1000.00,10.00,2.00,95.56
3.00,100.00,5.00,1000.00,10.00,3.00,91.23
3.00,100.00,5.00,1000.00,10.00,6.00,96.59
3.00,100.00,5.00,1000.00,100.00,1.00,134.50
3.00,100.00,5.00,1000.00,100.00,2.00,97.99
3.00,100.00,5.00,1000.00,100.00,3.00,94.27
3.00,100.00,5.00,1000.00,100.00,6.00,99.00
3.00,100.00,5.00,1000.00,1000.00,1.00,149.30
3.00,100.00,5.00,1000.00,1000.00,2.00,100.52
3.00,100.00,5.00,1000.00,1000.00,3.00,98.19
3.00,100.00,5.00,1000.00,1000.00,6.00,101.08
3.00,100.00,5.00,1000.00,10000.00,1.00,246.87
3.00,100.00,5.00,1000.00,10000.00,2.00,189.22
3.00,100.00,5.00,1000.00,10000.00,3.00,138.93
3.00,100.00,5.00,1000.00,10000.00,6.00,140.46
3.00,100.00,5.00,1000.00,100000.00,1.00,1506.60
3.00,100.00,5.00,1000.00,100000.00,2.00,973.49
3.00,100.00,5.00,1000.00,100000.00,3.00,814.40
3.00,100.00,5.00,1000.00,100000.00,6.00,795.86
3.00,100.00,5.00,1000.00,1000000.00,1.00,13840.00
3.00,100.00,5.00,1000.00,1000000.00,2.00,8381.40
3.00,100.00,5.00,1000.00,1000000.00,3.00,7778.80
3.00,100.00,5.00,1000.00,1000000.00,6.00,7469.40
3.00,1000.00,2.00,10.00,10.00,1.00,815.28
3.00,1000.00,2.00,10.00,10.00,2.00,483.31
3.00,1000.00,2.00,10.00,10.00,3.00,368.90
3.00,1000.00,2.00,10.00,10.00,6.00,307.10
3.00,1000.00,2.00,10.00,100.00,1.00,778.40
3.00,1000.00,2.00,10.00,100.00,2.00,523.10
3.00,1000.00,2.00,10.00,100.00,3.00,308.38
3.00,1000.00,2.00,10.00,100.00,6.00,347.26
3.00,1000.00,2.00,10.00,1000.00,1.00,802.12
3.00,1000.00,2.00,10.00,1000.00,2.00,523.45
3.00,1000.00,2.00,10.00,1000.00,3.00,309.35
3.00,1000.00,2.00,10.00,1000.00,6.00,347.13
3.00,1000.00,2.00,10.00,10000.00,1.00,1309.60
3.00,1000.00,2.00,10.00,10000.00,2.00,729.87
3.00,1000.00,2.00,10.00,10000.00,3.00,586.09
3.00,1000.00,2.00,10.00,10000.00,6.00,453.50
3.00,1000.00,2.00,10.00,100000.00,1.00,4891.70
3.00,1000.00,2.00,10.00,100000.00,2.00,3158.20
3.00,1000.00,2.00,10.00,100000.00,3.00,2098.90
3.00,1000.00,2.00,10.00,100000.00,6.00,2090.10
3.00,1000.00,2.00,10.00,1000000.00,1.00,19710.00
3.00,1000.00,2.00,10.00,1000000.00,2.00,24637.00
3.00,1000.00,2.00,10.00,1000000.00,3.00,18750.00
3.00,1000.00,2.00,10.00,1000000.00,6.00,18987.00
3.00,1000.00,2.00,100.00,10.00,1.00,818.97
3.00,1000.00,2.00,100.00,10.00,2.00,503.49
3.00,1000.00,2.00,100.00,10.00,3.00,375.32
3.00,1000.00,2.00,100.00,10.00,6.00,349.37
3.00,1000.00,2.00,100.00,100.00,1.00,766.90
3.00,1000.00,2.00,100.00,100.00,2.00,529.11
3.00,1000.00,2.00,100.00,100.00,3.00,395.65
3.00,1000.00,2.00,100.00,100.00,6.00,365.23
3.00,1000.00,2.00,100.00,1000.00,1.00,891.09
3.00,1000.00,2.00,100.00,1000.00,2.00,556.24
3.00,1000.00,2.00,100.00,1000.00,3.00,397.08
3.00,1000.00,2.00,100.00,1000.00,6.00,350.39
3.00,1000.00,2.00,100.00,10000.00,1.00,1363.40
3.00,1000.00,2.00,100.00,10000.00,2.00,809.82
3.00,1000.00,2.00,100.00,10000.00,3.00,516.68
3.00,1000.00,2.00,100.00,10000.00,6.00,390.34
3.00,1000.00,2.00,100.00,100000.00,1.00,5115.50
3.00,1000.00,2.00,100.00,100000.00,2.00,3260.30
3.00,1000.00,2.00,100.00,100000.00,3.00,2147.40
3.00,1000.00,2.00,100.00,100000.00,6.00,1967.40
3.00,1000.00,2.00,100.00,1000000.00,1.00,18522.00
3.00,1000.00,2.00,100.00,1000000.00,2.00,25599.00
3.00,1000.00,2.00,100.00,1000000.00,3.00,19035.00
3.00,1000.00,2.00,100.00,1000000.00,6.00,18621.00
3.00,1000.00,2.00,1000.00,10.00,1.00,852.39
3.00,1000.00,2.00,1000.00,10.00,2.00,558.73
3.00,1000.00,2.00,1000.00,10.00,3.00,398.72
3.00,1000.00,2.00,1000.00,10.00,6.00,375.83
3.00,1000.00,2.00,1000.00,100.00,1.00,904.04
3.00,1000.00,2.00,1000.00,100.00,2.00,506.14
3.00,1000.00,2.00,1000.00,100.00,3.00,338.19
3.00,1000.00,2.00,1000.00,100.00,6.00,390.48
3.00,1000.00,2.00,1000.00,1000.00,1.00,914.47
3.00,1000.00,2.00,1000.00,1000.00,2.00,587.36
3.00,1000.00,2.00,1000.00,1000.00,3.00,364.56
3.00,1000.00,2.00,1000.00,1000.00,6.00,400.82
3.00,1000.00,2.00,1000.00,10000.00,1.00,1434.90
3.00,1000.00,2.00,1000.00,10000.00,2.00,791.17
3.00,1000.00,2.00,1000.00,10000.00,3.00,558.07
3.00,1000.00,2.00,1000.00,10000.00,6.00,491.58
3.00,1000.00,2.00,1000.00,100000.00,1.00,4904.90
