$no_mixed_refs,$rc_lookahead_40,$no_cabac,$no_8x8dct,$no_asm,$rc_lookahead,$ref_1,$no_fast_pskip,$no_weightb,$rc_lookahead_20,$ref_5,$no_mbtree,$ref_9,$no_deblock,$ref,$rc_lookahead_60,$<Performance
0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,444.520
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,437.483
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,515.687
0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,260.497
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,506.930
0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,521.700
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,573.653
0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,521.443
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,573.460
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,513.233
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,512.870
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,564.093
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,564.063
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,380.147
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,446.680
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,377.830
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,442.810
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,432.773
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,427.660
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,482.373
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,476.223
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,380.100
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,446.250
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,432.723
0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,249.497
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,482.083
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,377.503
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,427.493
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,442.500
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,476.100
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,492.127
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,416.887
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,484.853
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,422.647
0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,244.230
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,416.263
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,491.687
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,484.290
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,367.963
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,432.143
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,367.543
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,432.030
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,362.627
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,362.613
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,426.527
0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,249.363
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,426.443
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,425.063
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,493.307
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,418.190
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,485.537
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,367.067
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,362.037
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,431.000
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,425.247
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,424.490
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,492.663
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,366.837
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,430.697
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,417.633
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,361.703
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,485.350
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,424.890
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,492.623
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,543.590
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,485.660
0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,254.033
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,535.627
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,492.267
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,485.583
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,543.030
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,535.697
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,494.257
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,545.017
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,493.987
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,544.507
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,487.090
0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,244.303
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,486.817
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,537.153
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,536.950
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,414.833
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,463.240
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,408.840
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,456.740
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,414.230
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,408.070
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,462.627
0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,244.353
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,455.640
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,414.737
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,463.363
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,414.033
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,462.473
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,408.627
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,407.757
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,456.370
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,455.493
0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,261.310
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,730.010
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,601.590
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,739.903
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,729.300
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,631.043
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,509.523
0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,249.640
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,630.577
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,507.247
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,506.880
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,627.053
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,627.113
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,817.793
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,712.743
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,807.333
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,580.737
0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,260.617
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,576.540
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,672.373
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,666.553
0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,721.757
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,817.340
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,580.730
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,672.137
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,712.810
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,576.217
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,807.017
0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,266.190
0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,249.463
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,666.250
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,711.233
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,579.177
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,704.220
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,584.820
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,579.023
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,711.293
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,703.500
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,687.390
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,780.930
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,687.093
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,780.657
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,680.647
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,680.617
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,773.670
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,773.277
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,496.893
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,615.337
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,491.520
0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,286.287
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,609.330
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,561.927
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,556.513
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,652.467
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,645.447
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,496.230
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,615.057
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,561.960
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,652.550
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,491.237
0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,291.633
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,556.327
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,608.997
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,645.377
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,743.163
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,605.273
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,732.007
0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,614.570
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,604.917
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,743.123
0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,291.010
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,731.193
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,508.710
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,629.620
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,508.423
1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,629.390
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,506.360
1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,506.223
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,625.797
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,625.710
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,588.673
0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,287.060
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,713.673
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,581.407
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,705.453
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,495.723
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,490.473
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,613.763
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,607.627
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,588.670
0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,713.390
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,495.490
0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,291.620
1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,613.397
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,581.243
1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,490.043
0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,704.807
1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,607.377
0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,726.890
0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,821.520
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,716.033
0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,809.937
0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,726.510
0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,286.397
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,715.923
