spouts,max_spout,sorters,emit_freq,chunk_size,message_size,throughput
1.000,10.000,18.000,120.000,2000000.000,100000.000,34893
1.000,10.000,18.000,120.000,10000000.000,1000.000,35775
1.000,10.000,18.000,120.000,10000000.000,10000.000,34092
1.000,10.000,18.000,120.000,10000000.000,100000.000,33965
1.000,10.000,18.000,300.000,100000.000,1000.000,37299
1.000,10.000,18.000,300.000,100000.000,10000.000,38145
1.000,10.000,18.000,300.000,100000.000,100000.000,36039
1.000,10.000,18.000,300.000,1000000.000,1000.000,36740
1.000,10.000,18.000,300.000,1000000.000,10000.000,37092
1.000,10.000,18.000,300.000,1000000.000,100000.000,36942
1.000,10.000,18.000,300.000,2000000.000,1000.000,35231
1.000,10.000,18.000,300.000,2000000.000,10000.000,37294
1.000,10.000,18.000,300.000,2000000.000,100000.000,35935
1.000,10.000,18.000,300.000,10000000.000,1000.000,34613
1.000,10.000,18.000,300.000,10000000.000,10000.000,35746
1.000,10.000,18.000,300.000,10000000.000,100000.000,35131
1.000,100.000,1.000,1.000,100000.000,1000.000,49325
1.000,100.000,1.000,1.000,100000.000,10000.000,3478.2
1.000,100.000,1.000,1.000,100000.000,100000.000,85.353
1.000,100.000,1.000,1.000,1000000.000,1000.000,10772
1.000,100.000,1.000,1.000,1000000.000,10000.000,1077.7
1.000,100.000,1.000,1.000,1000000.000,100000.000,87.562
1.000,100.000,1.000,1.000,2000000.000,1000.000,10565
1.000,100.000,1.000,1.000,2000000.000,10000.000,856.35
1.000,100.000,1.000,1.000,2000000.000,100000.000,83.412
1.000,100.000,1.000,1.000,10000000.000,1000.000,10400
1.000,100.000,1.000,1.000,10000000.000,10000.000,1088
1.000,100.000,1.000,1.000,10000000.000,100000.000,95.071
1.000,100.000,1.000,10.000,100000.000,1000.000,32965
1.000,100.000,1.000,10.000,100000.000,10000.000,5639.3
1.000,100.000,1.000,10.000,100000.000,100000.000,454.67
1.000,100.000,1.000,10.000,1000000.000,1000.000,32650
1.000,100.000,1.000,10.000,1000000.000,10000.000,4688.8
1.000,100.000,1.000,10.000,1000000.000,100000.000,491.14
1.000,100.000,1.000,10.000,2000000.000,1000.000,31166
1.000,100.000,1.000,10.000,2000000.000,10000.000,3964.7
1.000,100.000,1.000,10.000,2000000.000,100000.000,397.53
1.000,100.000,1.000,10.000,10000000.000,1000.000,30301
1.000,100.000,1.000,10.000,10000000.000,10000.000,4378.8
1.000,100.000,1.000,10.000,10000000.000,100000.000,455.69
1.000,100.000,1.000,60.000,100000.000,1000.000,36152
1.000,100.000,1.000,60.000,100000.000,10000.000,6141.1
1.000,100.000,1.000,60.000,100000.000,100000.000,436.75
1.000,100.000,1.000,60.000,1000000.000,1000.000,34461
1.000,100.000,1.000,60.000,1000000.000,10000.000,5199
1.000,100.000,1.000,60.000,1000000.000,100000.000,535.08
1.000,100.000,1.000,60.000,2000000.000,1000.000,35379
1.000,100.000,1.000,60.000,2000000.000,10000.000,5300.5
1.000,100.000,1.000,60.000,2000000.000,100000.000,414.8
1.000,100.000,1.000,60.000,10000000.000,1000.000,34747
1.000,100.000,1.000,60.000,10000000.000,10000.000,4482.3
1.000,100.000,1.000,60.000,10000000.000,100000.000,449.14
1.000,100.000,1.000,120.000,100000.000,1000.000,37293
1.000,100.000,1.000,120.000,100000.000,10000.000,5766.9
1.000,100.000,1.000,120.000,100000.000,100000.000,470.56
1.000,100.000,1.000,120.000,1000000.000,1000.000,34960
1.000,100.000,1.000,120.000,1000000.000,10000.000,4310
1.000,100.000,1.000,120.000,1000000.000,100000.000,541.57
1.000,100.000,1.000,120.000,2000000.000,1000.000,36062
1.000,100.000,1.000,120.000,2000000.000,10000.000,4343.7
1.000,100.000,1.000,120.000,2000000.000,100000.000,362.83
1.000,100.000,1.000,120.000,10000000.000,1000.000,34219
1.000,100.000,1.000,120.000,10000000.000,10000.000,3965.6
1.000,100.000,1.000,120.000,10000000.000,100000.000,430.29
1.000,100.000,1.000,300.000,100000.000,1000.000,35867
1.000,100.000,1.000,300.000,100000.000,10000.000,6065.9
1.000,100.000,1.000,300.000,100000.000,100000.000,487.6
1.000,100.000,1.000,300.000,1000000.000,1000.000,34776
1.000,100.000,1.000,300.000,1000000.000,10000.000,5051.4
1.000,100.000,1.000,300.000,1000000.000,100000.000,446.62
1.000,100.000,1.000,300.000,2000000.000,1000.000,34607
1.000,100.000,1.000,300.000,2000000.000,10000.000,4841.3
1.000,100.000,1.000,300.000,2000000.000,100000.000,515.15
1.000,100.000,1.000,300.000,10000000.000,1000.000,35496
1.000,100.000,1.000,300.000,10000000.000,10000.000,4961.9
1.000,100.000,1.000,300.000,10000000.000,100000.000,392.43
1.000,100.000,2.000,1.000,100000.000,1000.000,23128
1.000,100.000,2.000,1.000,100000.000,10000.000,4257.2
1.000,100.000,2.000,1.000,100000.000,100000.000,446.94
1.000,100.000,2.000,1.000,1000000.000,1000.000,15776
1.000,100.000,2.000,1.000,1000000.000,10000.000,3569.9
1.000,100.000,2.000,1.000,1000000.000,100000.000,455.29
1.000,100.000,2.000,1.000,2000000.000,1000.000,14719
1.000,100.000,2.000,1.000,2000000.000,10000.000,3751.1
1.000,100.000,2.000,1.000,2000000.000,100000.000,529.39
1.000,100.000,2.000,1.000,10000000.000,1000.000,14629
1.000,100.000,2.000,1.000,10000000.000,10000.000,3687.2
1.000,100.000,2.000,1.000,10000000.000,100000.000,462.61
1.000,100.000,2.000,10.000,100000.000,1000.000,24588
1.000,100.000,2.000,10.000,100000.000,10000.000,7169.1
1.000,100.000,2.000,10.000,100000.000,100000.000,1079.7
1.000,100.000,2.000,10.000,1000000.000,1000.000,18599
1.000,100.000,2.000,10.000,1000000.000,10000.000,6484.4
1.000,100.000,2.000,10.000,1000000.000,100000.000,968.71
1.000,100.000,2.000,10.000,2000000.000,1000.000,18917
1.000,100.000,2.000,10.000,2000000.000,10000.000,6035.9
1.000,100.000,2.000,10.000,2000000.000,100000.000,1007.2
1.000,100.000,2.000,10.000,10000000.000,1000.000,18534
1.000,100.000,2.000,10.000,10000000.000,10000.000,6154.3
1.000,100.000,2.000,10.000,10000000.000,100000.000,794.56
1.000,100.000,2.000,60.000,100000.000,1000.000,18904
1.000,100.000,2.000,60.000,100000.000,10000.000,6976.4
1.000,100.000,2.000,60.000,100000.000,100000.000,1171.5
1.000,100.000,2.000,60.000,1000000.000,1000.000,19084
1.000,100.000,2.000,60.000,1000000.000,10000.000,6919.4
1.000,100.000,2.000,60.000,1000000.000,100000.000,1101.7
1.000,100.000,2.000,60.000,2000000.000,1000.000,17821
1.000,100.000,2.000,60.000,2000000.000,10000.000,6742.9
1.000,100.000,2.000,60.000,2000000.000,100000.000,1028.8
1.000,100.000,2.000,60.000,10000000.000,1000.000,17531
1.000,100.000,2.000,60.000,10000000.000,10000.000,6209.6
1.000,100.000,2.000,60.000,10000000.000,100000.000,1004.2
1.000,100.000,2.000,120.000,100000.000,1000.000,19087
1.000,100.000,2.000,120.000,100000.000,10000.000,7253.1
1.000,100.000,2.000,120.000,100000.000,100000.000,1140.4
1.000,100.000,2.000,120.000,1000000.000,1000.000,17515
1.000,100.000,2.000,120.000,1000000.000,10000.000,7135.1
1.000,100.000,2.000,120.000,1000000.000,100000.000,935.5
1.000,100.000,2.000,120.000,2000000.000,1000.000,18772
1.000,100.000,2.000,120.000,2000000.000,10000.000,6281.6
1.000,100.000,2.000,120.000,2000000.000,100000.000,961.92
1.000,100.000,2.000,120.000,10000000.000,1000.000,18339
1.000,100.000,2.000,120.000,10000000.000,10000.000,6266.7
1.000,100.000,2.000,120.000,10000000.000,100000.000,942
1.000,100.000,2.000,300.000,100000.000,1000.000,18589
1.000,100.000,2.000,300.000,100000.000,10000.000,7328.7
1.000,100.000,2.000,300.000,100000.000,100000.000,1271.7
1.000,100.000,2.000,300.000,1000000.000,1000.000,19273
1.000,100.000,2.000,300.000,1000000.000,10000.000,7078.5
1.000,100.000,2.000,300.000,1000000.000,100000.000,1189.6
1.000,100.000,2.000,300.000,2000000.000,1000.000,19390
1.000,100.000,2.000,300.000,2000000.000,10000.000,6853.6
1.000,100.000,2.000,300.000,2000000.000,100000.000,1069.6
1.000,100.000,2.000,300.000,10000000.000,1000.000,19466
1.000,100.000,2.000,300.000,10000000.000,10000.000,6599.6
1.000,100.000,2.000,300.000,10000000.000,100000.000,960.15
1.000,100.000,3.000,1.000,100000.000,1000.000,41528
1.000,100.000,3.000,1.000,100000.000,10000.000,40535
1.000,100.000,3.000,1.000,100000.000,100000.000,39312
1.000,100.000,3.000,1.000,1000000.000,1000.000,36842
1.000,100.000,3.000,1.000,1000000.000,10000.000,38192
1.000,100.000,3.000,1.000,1000000.000,100000.000,39827
1.000,100.000,3.000,1.000,2000000.000,1000.000,37916
1.000,100.000,3.000,1.000,2000000.000,10000.000,40720
1.000,100.000,3.000,1.000,2000000.000,100000.000,38732
1.000,100.000,3.000,1.000,10000000.000,1000.000,35394
1.000,100.000,3.000,1.000,10000000.000,10000.000,36052
1.000,100.000,3.000,1.000,10000000.000,100000.000,35312
1.000,100.000,3.000,10.000,100000.000,1000.000,41474
1.000,100.000,3.000,10.000,100000.000,10000.000,38710
1.000,100.000,3.000,10.000,100000.000,100000.000,41473
1.000,100.000,3.000,10.000,1000000.000,1000.000,39479
1.000,100.000,3.000,10.000,1000000.000,10000.000,40206
1.000,100.000,3.000,10.000,1000000.000,100000.000,41402
1.000,100.000,3.000,10.000,2000000.000,1000.000,38669
1.000,100.000,3.000,10.000,2000000.000,10000.000,37337
1.000,100.000,3.000,10.000,2000000.000,100000.000,39392
1.000,100.000,3.000,10.000,10000000.000,1000.000,37764
1.000,100.000,3.000,10.000,10000000.000,10000.000,38544
1.000,100.000,3.000,10.000,10000000.000,100000.000,36395
1.000,100.000,3.000,60.000,100000.000,1000.000,40578
1.000,100.000,3.000,60.000,100000.000,10000.000,38930
1.000,100.000,3.000,60.000,100000.000,100000.000,38979
1.000,100.000,3.000,60.000,1000000.000,1000.000,40022
1.000,100.000,3.000,60.000,1000000.000,10000.000,38574
1.000,100.000,3.000,60.000,1000000.000,100000.000,37232
1.000,100.000,3.000,60.000,2000000.000,1000.000,39227
1.000,100.000,3.000,60.000,2000000.000,10000.000,38049
1.000,100.000,3.000,60.000,2000000.000,100000.000,38741
1.000,100.000,3.000,60.000,10000000.000,1000.000,37852
1.000,100.000,3.000,60.000,10000000.000,10000.000,37796
1.000,100.000,3.000,60.000,10000000.000,100000.000,40513
1.000,100.000,3.000,120.000,100000.000,1000.000,37417
1.000,100.000,3.000,120.000,100000.000,10000.000,40619
1.000,100.000,3.000,120.000,100000.000,100000.000,34570
1.000,100.000,3.000,120.000,1000000.000,1000.000,38182
1.000,100.000,3.000,120.000,1000000.000,10000.000,37421
1.000,100.000,3.000,120.000,1000000.000,100000.000,39697
1.000,100.000,3.000,120.000,2000000.000,1000.000,37353
1.000,100.000,3.000,120.000,2000000.000,10000.000,40974
1.000,100.000,3.000,120.000,2000000.000,100000.000,36171
1.000,100.000,3.000,120.000,10000000.000,1000.000,39189
1.000,100.000,3.000,120.000,10000000.000,10000.000,38427
1.000,100.000,3.000,120.000,10000000.000,100000.000,40568
1.000,100.000,3.000,300.000,100000.000,1000.000,37704
1.000,100.000,3.000,300.000,100000.000,10000.000,38641
1.000,100.000,3.000,300.000,100000.000,100000.000,36541
1.000,100.000,3.000,300.000,1000000.000,1000.000,39448
1.000,100.000,3.000,300.000,1000000.000,10000.000,38981
1.000,100.000,3.000,300.000,1000000.000,100000.000,40021
1.000,100.000,3.000,300.000,2000000.000,1000.000,40462
1.000,100.000,3.000,300.000,2000000.000,10000.000,36366
1.000,100.000,3.000,300.000,2000000.000,100000.000,38146
1.000,100.000,3.000,300.000,10000000.000,1000.000,39146
1.000,100.000,3.000,300.000,10000000.000,10000.000,38501
1.000,100.000,3.000,300.000,10000000.000,100000.000,37574
1.000,100.000,6.000,1.000,100000.000,1000.000,39254
1.000,100.000,6.000,1.000,100000.000,10000.000,37764
1.000,100.000,6.000,1.000,100000.000,100000.000,37687
1.000,100.000,6.000,1.000,1000000.000,1000.000,40567
1.000,100.000,6.000,1.000,1000000.000,10000.000,38008
1.000,100.000,6.000,1.000,1000000.000,100000.000,37122
1.000,100.000,6.000,1.000,2000000.000,1000.000,38699
1.000,100.000,6.000,1.000,2000000.000,10000.000,36045
1.000,100.000,6.000,1.000,2000000.000,100000.000,37856
1.000,100.000,6.000,1.000,10000000.000,1000.000,33807
1.000,100.000,6.000,1.000,10000000.000,10000.000,34382
1.000,100.000,6.000,1.000,10000000.000,100000.000,32596
1.000,100.000,6.000,10.000,100000.000,1000.000,40724
1.000,100.000,6.000,10.000,100000.000,10000.000,38824
1.000,100.000,6.000,10.000,100000.000,100000.000,38409
1.000,100.000,6.000,10.000,1000000.000,1000.000,38756
1.000,100.000,6.000,10.000,1000000.000,10000.000,37183
1.000,100.000,6.000,10.000,1000000.000,100000.000,37810
1.000,100.000,6.000,10.000,2000000.000,1000.000,36621
1.000,100.000,6.000,10.000,2000000.000,10000.000,35983
1.000,100.000,6.000,10.000,2000000.000,100000.000,38567
1.000,100.000,6.000,10.000,10000000.000,1000.000,36287
1.000,100.000,6.000,10.000,10000000.000,10000.000,36364
1.000,100.000,6.000,10.000,10000000.000,100000.000,34964
1.000,100.000,6.000,60.000,100000.000,1000.000,38318
1.000,100.000,6.000,60.000,100000.000,10000.000,40114
1.000,100.000,6.000,60.000,100000.000,100000.000,40122
1.000,100.000,6.000,60.000,1000000.000,1000.000,37333
1.000,100.000,6.000,60.000,1000000.000,10000.000,39243
1.000,100.000,6.000,60.000,1000000.000,100000.000,37800
1.000,100.000,6.000,60.000,2000000.000,1000.000,35596
1.000,100.000,6.000,60.000,2000000.000,10000.000,35738
1.000,100.000,6.000,60.000,2000000.000,100000.000,38499
1.000,100.000,6.000,60.000,10000000.000,1000.000,37964
1.000,100.000,6.000,60.000,10000000.000,10000.000,35331
1.000,100.000,6.000,60.000,10000000.000,100000.000,37268
1.000,100.000,6.000,120.000,100000.000,1000.000,38556
1.000,100.000,6.000,120.000,100000.000,10000.000,37114
1.000,100.000,6.000,120.000,100000.000,100000.000,36629
1.000,100.000,6.000,120.000,1000000.000,1000.000,37550
1.000,100.000,6.000,120.000,1000000.000,10000.000,36537
1.000,100.000,6.000,120.000,1000000.000,100000.000,34157
1.000,100.000,6.000,120.000,2000000.000,1000.000,38454
1.000,100.000,6.000,120.000,2000000.000,10000.000,38869
1.000,100.000,6.000,120.000,2000000.000,100000.000,39329
1.000,100.000,6.000,120.000,10000000.000,1000.000,33719
1.000,100.000,6.000,120.000,10000000.000,10000.000,38612
1.000,100.000,6.000,120.000,10000000.000,100000.000,35853
1.000,100.000,6.000,300.000,100000.000,1000.000,36438
1.000,100.000,6.000,300.000,100000.000,10000.000,39369
1.000,100.000,6.000,300.000,100000.000,100000.000,38323
1.000,100.000,6.000,300.000,1000000.000,1000.000,40908
1.000,100.000,6.000,300.000,1000000.000,10000.000,37759
1.000,100.000,6.000,300.000,1000000.000,100000.000,39489
1.000,100.000,6.000,300.000,2000000.000,1000.000,40372
1.000,100.000,6.000,300.000,2000000.000,10000.000,38527
1.000,100.000,6.000,300.000,2000000.000,100000.000,36725
1.000,100.000,6.000,300.000,10000000.000,1000.000,37466
1.000,100.000,6.000,300.000,10000000.000,10000.000,38275
1.000,100.000,6.000,300.000,10000000.000,100000.000,37473
1.000,100.000,9.000,1.000,100000.000,1000.000,38968
1.000,100.000,9.000,1.000,100000.000,10000.000,40289
1.000,100.000,9.000,1.000,100000.000,100000.000,37428
1.000,100.000,9.000,1.000,1000000.000,1000.000,39795
1.000,100.000,9.000,1.000,1000000.000,10000.000,38980
1.000,100.000,9.000,1.000,1000000.000,100000.000,40512
1.000,100.000,9.000,1.000,2000000.000,1000.000,40265
1.000,100.000,9.000,1.000,2000000.000,10000.000,42821
1.000,100.000,9.000,1.000,2000000.000,100000.000,40146
1.000,100.000,9.000,1.000,10000000.000,1000.000,30919
1.000,100.000,9.000,1.000,10000000.000,10000.000,30566
1.000,100.000,9.000,1.000,10000000.000,100000.000,33536
1.000,100.000,9.000,10.000,100000.000,1000.000,37735
1.000,100.000,9.000,10.000,100000.000,10000.000,38951
1.000,100.000,9.000,10.000,100000.000,100000.000,39674
1.000,100.000,9.000,10.000,1000000.000,1000.000,38576
1.000,100.000,9.000,10.000,1000000.000,10000.000,36493
1.000,100.000,9.000,10.000,1000000.000,100000.000,39345
1.000,100.000,9.000,10.000,2000000.000,1000.000,40384
1.000,100.000,9.000,10.000,2000000.000,10000.000,38443
1.000,100.000,9.000,10.000,2000000.000,100000.000,38393
1.000,100.000,9.000,10.000,10000000.000,1000.000,33290
1.000,100.000,9.000,10.000,10000000.000,10000.000,37248
1.000,100.000,9.000,10.000,10000000.000,100000.000,36256
1.000,100.000,9.000,60.000,100000.000,1000.000,38457
1.000,100.000,9.000,60.000,100000.000,10000.000,35766
1.000,100.000,9.000,60.000,100000.000,100000.000,37766
1.000,100.000,9.000,60.000,1000000.000,1000.000,37508
1.000,100.000,9.000,60.000,1000000.000,10000.000,37585
1.000,100.000,9.000,60.000,1000000.000,100000.000,38295
1.000,100.000,9.000,60.000,2000000.000,1000.000,39755
1.000,100.000,9.000,60.000,2000000.000,10000.000,34710
1.000,100.000,9.000,60.000,2000000.000,100000.000,38825
1.000,100.000,9.000,60.000,10000000.000,1000.000,35491
1.000,100.000,9.000,60.000,10000000.000,10000.000,36045
1.000,100.000,9.000,60.000,10000000.000,100000.000,37351
1.000,100.000,9.000,120.000,100000.000,1000.000,39995
1.000,100.000,9.000,120.000,100000.000,10000.000,37263
1.000,100.000,9.000,120.000,100000.000,100000.000,38018
1.000,100.000,9.000,120.000,1000000.000,1000.000,39529
1.000,100.000,9.000,120.000,1000000.000,10000.000,40146
1.000,100.000,9.000,120.000,1000000.000,100000.000,37658
1.000,100.000,9.000,120.000,2000000.000,1000.000,40252
1.000,100.000,9.000,120.000,2000000.000,10000.000,37349
1.000,100.000,9.000,120.000,2000000.000,100000.000,37853
1.000,100.000,9.000,120.000,10000000.000,1000.000,36373
1.000,100.000,9.000,120.000,10000000.000,10000.000,36432
1.000,100.000,9.000,120.000,10000000.000,100000.000,36370
1.000,100.000,9.000,300.000,100000.000,1000.000,35005
1.000,100.000,9.000,300.000,100000.000,10000.000,40142
1.000,100.000,9.000,300.000,100000.000,100000.000,38642
1.000,100.000,9.000,300.000,1000000.000,1000.000,37134
1.000,100.000,9.000,300.000,1000000.000,10000.000,40606
1.000,100.000,9.000,300.000,1000000.000,100000.000,39572
1.000,100.000,9.000,300.000,2000000.000,1000.000,39120
1.000,100.000,9.000,300.000,2000000.000,10000.000,37446
1.000,100.000,9.000,300.000,2000000.000,100000.000,37402
1.000,100.000,9.000,300.000,10000000.000,1000.000,35181
1.000,100.000,9.000,300.000,10000000.000,10000.000,33932
1.000,100.000,9.000,300.000,10000000.000,100000.000,32233
1.000,100.000,12.000,1.000,100000.000,1000.000,41192
1.000,100.000,12.000,1.000,100000.000,10000.000,39203
1.000,100.000,12.000,1.000,100000.000,100000.000,40947
1.000,100.000,12.000,1.000,1000000.000,1000.000,39571
1.000,100.000,12.000,1.000,1000000.000,10000.000,38335
1.000,100.000,12.000,1.000,1000000.000,100000.000,41197
1.000,100.000,12.000,1.000,2000000.000,1000.000,37031
1.000,100.000,12.000,1.000,2000000.000,10000.000,38065
1.000,100.000,12.000,1.000,2000000.000,100000.000,36059
1.000,100.000,12.000,1.000,10000000.000,1000.000,28276
1.000,100.000,12.000,1.000,10000000.000,10000.000,29924
1.000,100.000,12.000,1.000,10000000.000,100000.000,32279
1.000,100.000,12.000,10.000,100000.000,1000.000,39081
1.000,100.000,12.000,10.000,100000.000,10000.000,39360
1.000,100.000,12.000,10.000,100000.000,100000.000,41198
1.000,100.000,12.000,10.000,1000000.000,1000.000,41495
1.000,100.000,12.000,10.000,1000000.000,10000.000,40128
1.000,100.000,12.000,10.000,1000000.000,100000.000,39920
1.000,100.000,12.000,10.000,2000000.000,1000.000,38420
1.000,100.000,12.000,10.000,2000000.000,10000.000,40760
1.000,100.000,12.000,10.000,2000000.000,100000.000,37541
1.000,100.000,12.000,10.000,10000000.000,1000.000,32998
1.000,100.000,12.000,10.000,10000000.000,10000.000,35455
